run_name,type,model,ensemble_models,accuracy,f1_macro,params,latency_ms,size_mb,retain_ratio_vs_full,train_seed,support_seed,n_per_class,tau,alpha,epochs,lr,batch_size,max_len
student_distilbert-base-uncased_fs1000_supp123_seed3_tau0.1_a0.1,student,distilbert-base-uncased,,0.9040789473684211,0.9034425691085106,66956548,3.9871666003212645,255.42286682128906,0.9545707140872465,3,123,1000,0.1,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau0.1_a0.9,student,distilbert-base-uncased,,0.9040789473684211,0.9035235849823378,66956548,4.045360137630875,255.42286682128906,0.9545707140872465,9,123,1000,0.1,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau2.0_a0.7,student,distilbert-base-uncased,,0.9039473684210526,0.9034890181937196,66956548,3.98972006708694,255.42286682128906,0.9544317866073909,2,123,1000,2.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau3.0_a0.7,student,distilbert-base-uncased,,0.9039473684210526,0.9034331540617127,66956548,3.163207532876792,255.42286682128906,0.9544317866073909,2,123,1000,3.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau1.5_a0.7,student,distilbert-base-uncased,,0.9039473684210526,0.9037299244290261,66956548,3.4584292016612985,255.42286682128906,0.9544317866073909,3,123,1000,1.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau2.5_a0.1,student,distilbert-base-uncased,,0.9039473684210526,0.9039336292739139,66956548,3.6515156670551128,255.42286682128906,0.9544317866073909,3,123,1000,2.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau0.1_a0.5,student,distilbert-base-uncased,,0.9039473684210526,0.9038312102357966,66956548,3.7211073989359043,255.42286682128906,0.9544317866073909,6,123,1000,0.1,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau0.5_a0.5,student,distilbert-base-uncased,,0.9039473684210526,0.9040535395966957,66956548,4.54266366820472,255.42286682128906,0.9544317866073909,8,123,1000,0.5,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau2.0_a0.3,student,distilbert-base-uncased,,0.9039473684210526,0.9035796812563158,66956548,5.066774132622716,255.42286682128906,0.9544317866073909,8,123,1000,2.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau0.1_a0.3,student,distilbert-base-uncased,,0.9038157894736842,0.9033184459317064,66956548,3.43739933159668,255.42286682128906,0.9542928591275354,6,123,1000,0.1,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau1.5_a0.7,student,distilbert-base-uncased,,0.9036842105263158,0.9032979344388373,66956548,3.653399933197458,255.42286682128906,0.9541539316476798,0,123,1000,1.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau1.0_a0.5,student,distilbert-base-uncased,,0.9036842105263158,0.9038775874643051,66956548,3.4618182665629624,255.42286682128906,0.9541539316476798,4,123,1000,1.0,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau1.0_a0.3,student,distilbert-base-uncased,,0.9035526315789474,0.9032711123593282,66956548,3.459133599729588,255.42286682128906,0.9540150041678244,6,123,1000,1.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau1.5_a0.3,student,distilbert-base-uncased,,0.9035526315789474,0.9028570325852311,66956548,3.227990135201253,255.42286682128906,0.9540150041678244,8,123,1000,1.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau3.0_a0.7,student,distilbert-base-uncased,,0.9034210526315789,0.9031953186139919,66956548,3.8761003335821442,255.42286682128906,0.9538760766879688,0,123,1000,3.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau0.5_a0.5,student,distilbert-base-uncased,,0.9034210526315789,0.9035033311440066,66956548,3.7089919336722232,255.42286682128906,0.9538760766879688,1,123,1000,0.5,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau0.1_a0.1,student,distilbert-base-uncased,,0.9034210526315789,0.9034774718362204,66956548,5.592497933927613,255.42286682128906,0.9538760766879688,6,123,1000,0.1,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau1.5_a0.7,student,distilbert-base-uncased,,0.9034210526315789,0.9031623661390001,66956548,4.187630065522778,255.42286682128906,0.9538760766879688,6,123,1000,1.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau1.5_a0.5,student,distilbert-base-uncased,,0.9032894736842105,0.9030871213278673,66956548,3.9093097332321727,255.42286682128906,0.9537371492081134,0,123,1000,1.5,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau3.0_a0.9,student,distilbert-base-uncased,,0.9032894736842105,0.9028553933252401,66956548,3.9549606660633194,255.42286682128906,0.9537371492081134,0,123,1000,3.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau3.0_a0.3,student,distilbert-base-uncased,,0.9032894736842105,0.9031340902953063,66956548,3.48587293313661,255.42286682128906,0.9537371492081134,7,123,1000,3.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau0.5_a0.3,student,distilbert-base-uncased,,0.9031578947368422,0.9031494719653113,66956548,3.157304399064742,255.42286682128906,0.9535982217282578,1,123,1000,0.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau2.5_a0.9,student,distilbert-base-uncased,,0.9031578947368422,0.9028519193749972,66956548,3.7532009329879656,255.42286682128906,0.9535982217282578,3,123,1000,2.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau0.1_a0.9,student,distilbert-base-uncased,,0.9031578947368422,0.9029970093395318,66956548,5.069492134498432,255.42286682128906,0.9535982217282578,5,123,1000,0.1,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau3.0_a0.3,student,distilbert-base-uncased,,0.9031578947368422,0.9027214786547493,66956548,4.299501333540927,255.42286682128906,0.9535982217282578,6,123,1000,3.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau0.5_a0.5,student,distilbert-base-uncased,,0.9031578947368422,0.9031033539349841,66956548,3.4579281345941126,255.42286682128906,0.9535982217282578,7,123,1000,0.5,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau0.1_a0.5,student,distilbert-base-uncased,,0.9030263157894737,0.9028501179460239,66956548,3.828177733036379,255.42286682128906,0.9534592942484023,1,123,1000,0.1,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau1.5_a0.3,student,distilbert-base-uncased,,0.9030263157894737,0.9023921233517561,66956548,3.073347066917146,255.42286682128906,0.9534592942484023,2,123,1000,1.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau2.0_a0.3,student,distilbert-base-uncased,,0.9030263157894737,0.9032929350412227,66956548,3.9899743996405355,255.42286682128906,0.9534592942484023,9,123,1000,2.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau1.5_a0.7,student,distilbert-base-uncased,,0.9028947368421053,0.9028655839087548,66956548,4.458127132966183,255.42286682128906,0.9533203667685468,1,123,1000,1.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau2.0_a0.9,student,distilbert-base-uncased,,0.9028947368421053,0.9026575127054608,66956548,4.5909008661207436,255.42286682128906,0.9533203667685468,1,123,1000,2.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau1.5_a0.7,student,distilbert-base-uncased,,0.9028947368421053,0.9021994262411458,66956548,4.7747981346522765,255.42286682128906,0.9533203667685468,2,123,1000,1.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau0.1_a0.9,student,distilbert-base-uncased,,0.9027631578947368,0.9023704145937298,66956548,3.15068946511019,255.42286682128906,0.9531814392886913,2,123,1000,0.1,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau0.5_a0.1,student,distilbert-base-uncased,,0.9027631578947368,0.9022515020619228,66956548,3.665110599831678,255.42286682128906,0.9531814392886913,4,123,1000,0.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau2.5_a0.7,student,distilbert-base-uncased,,0.9026315789473685,0.9022281672888472,66956548,3.7769330003357027,255.42286682128906,0.9530425118088358,0,123,1000,2.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau0.5_a0.5,student,distilbert-base-uncased,,0.9026315789473685,0.902003258032926,66956548,3.063770333149781,255.42286682128906,0.9530425118088358,2,123,1000,0.5,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau3.0_a0.9,student,distilbert-base-uncased,,0.9026315789473685,0.902464505410228,66956548,4.18061220019202,255.42286682128906,0.9530425118088358,4,123,1000,3.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau0.1_a0.7,student,distilbert-base-uncased,,0.9026315789473685,0.9031160552584938,66956548,4.303942065841208,255.42286682128906,0.9530425118088358,7,123,1000,0.1,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau3.0_a0.5,student,distilbert-base-uncased,,0.9025,0.9021186670200759,66956548,3.6341652662182846,255.42286682128906,0.9529035843289801,2,123,1000,3.0,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau0.1_a0.5,student,distilbert-base-uncased,,0.9023684210526316,0.9024983873505459,66956548,3.267976065399125,255.42286682128906,0.9527646568491247,2,123,1000,0.1,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau0.1_a0.7,student,distilbert-base-uncased,,0.9023684210526316,0.9022446808045695,66956548,3.0486769353350005,255.42286682128906,0.9527646568491247,2,123,1000,0.1,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau3.0_a0.1,student,distilbert-base-uncased,,0.9023684210526316,0.902054902577961,66956548,3.1153209313439825,255.42286682128906,0.9527646568491247,2,123,1000,3.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau1.0_a0.9,student,distilbert-base-uncased,,0.9023684210526316,0.9022549975183756,66956548,3.8478107317738854,255.42286682128906,0.9527646568491247,6,123,1000,1.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau2.5_a0.7,student,distilbert-base-uncased,,0.9023684210526316,0.9022547062007364,66956548,3.42529206633723,255.42286682128906,0.9527646568491247,6,123,1000,2.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau2.5_a0.9,student,distilbert-base-uncased,,0.9022368421052631,0.9023936945480848,66956548,3.904547200848659,255.42286682128906,0.9526257293692691,1,123,1000,2.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau0.1_a0.5,student,distilbert-base-uncased,,0.9022368421052631,0.9023655940187765,66956548,3.805986667672793,255.42286682128906,0.9526257293692691,5,123,1000,0.1,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau0.5_a0.1,student,distilbert-base-uncased,,0.9022368421052631,0.9014419838183014,66956548,3.698741198362162,255.42286682128906,0.9526257293692691,8,123,1000,0.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau3.0_a0.1,student,distilbert-base-uncased,,0.9022368421052631,0.9023740174689276,66956548,4.109338127697508,255.42286682128906,0.9526257293692691,9,123,1000,3.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau1.0_a0.3,student,distilbert-base-uncased,,0.9021052631578947,0.9018442417585507,66956548,3.535481200378854,255.42286682128906,0.9524868018894137,0,123,1000,1.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau2.0_a0.9,student,distilbert-base-uncased,,0.9021052631578947,0.901955139269337,66956548,3.536456866277149,255.42286682128906,0.9524868018894137,0,123,1000,2.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau0.1_a0.9,student,distilbert-base-uncased,,0.9019736842105263,0.9018408707918797,66956548,3.640888066486999,255.42286682128906,0.9523478744095581,0,123,1000,0.1,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau0.5_a0.1,student,distilbert-base-uncased,,0.9019736842105263,0.9023320761300724,66956548,4.033502865543899,255.42286682128906,0.9523478744095581,3,123,1000,0.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau0.1_a0.9,student,distilbert-base-uncased,,0.9019736842105263,0.9013459524547797,66956548,4.947573867199632,255.42286682128906,0.9523478744095581,4,123,1000,0.1,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau2.0_a0.1,student,distilbert-base-uncased,,0.9018421052631579,0.9014781577540615,66956548,4.2260145336816395,255.42286682128906,0.9522089469297026,0,123,1000,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau0.1_a0.9,student,distilbert-base-uncased,,0.9018421052631579,0.901764590330574,66956548,4.4155802694149315,255.42286682128906,0.9522089469297026,7,123,1000,0.1,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau0.1_a0.3,student,distilbert-base-uncased,,0.9017105263157895,0.9009735233143157,66956548,4.030042999996415,255.42286682128906,0.9520700194498471,0,123,1000,0.1,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau3.0_a0.9,student,distilbert-base-uncased,,0.9017105263157895,0.9013956575667486,66956548,4.1745692666154355,255.42286682128906,0.9520700194498471,1,123,1000,3.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau0.1_a0.9,student,distilbert-base-uncased,,0.9017105263157895,0.9014779626058,66956548,3.9412472678426034,255.42286682128906,0.9520700194498471,6,123,1000,0.1,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau2.5_a0.1,student,distilbert-base-uncased,,0.9017105263157895,0.9012210460183372,66956548,3.6607678019208834,255.42286682128906,0.9520700194498471,8,123,1000,2.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau0.1_a0.1,student,distilbert-base-uncased,,0.901578947368421,0.9014343316910141,66956548,3.203704733217213,255.42286682128906,0.9519310919699916,0,123,1000,0.1,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau2.0_a0.9,student,distilbert-base-uncased,,0.901578947368421,0.9011568954057717,66956548,4.2175235352866975,255.42286682128906,0.9519310919699916,2,123,1000,2.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau2.0_a0.9,student,distilbert-base-uncased,,0.901578947368421,0.9010540216846936,66956548,4.139819534126825,255.42286682128906,0.9519310919699916,3,123,1000,2.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau0.5_a0.3,student,distilbert-base-uncased,,0.901578947368421,0.9014760364574863,66956548,3.424403668032028,255.42286682128906,0.9519310919699916,6,123,1000,0.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau0.5_a0.5,student,distilbert-base-uncased,,0.901578947368421,0.9014600713333443,66956548,3.3270495313142114,255.42286682128906,0.9519310919699916,6,123,1000,0.5,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau1.5_a0.1,student,distilbert-base-uncased,,0.9013157894736842,0.9008257806250587,66956548,4.1117345994280186,255.42286682128906,0.9516532370102806,0,123,1000,1.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau0.1_a0.1,student,distilbert-base-uncased,,0.9013157894736842,0.9011951150836401,66956548,4.847417335258797,255.42286682128906,0.9516532370102806,2,123,1000,0.1,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau0.1_a0.3,student,distilbert-base-uncased,,0.9013157894736842,0.9014257998029549,66956548,3.085756466801589,255.42286682128906,0.9516532370102806,2,123,1000,0.1,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau2.5_a0.1,student,distilbert-base-uncased,,0.9011842105263158,0.900932910895814,66956548,3.908050864508065,255.42286682128906,0.951514309530425,6,123,1000,2.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau3.0_a0.5,student,distilbert-base-uncased,,0.900921052631579,0.9008336436610944,66956548,4.631343868095428,255.42286682128906,0.951236454570714,9,123,1000,3.0,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau0.1_a0.7,student,distilbert-base-uncased,,0.9007894736842105,0.9006884936801932,66956548,3.301950666354969,255.42286682128906,0.9510975270908585,6,123,1000,0.1,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau0.5_a0.9,student,distilbert-base-uncased,,0.9007894736842105,0.9007508156243346,66956548,3.529059267990912,255.42286682128906,0.9510975270908585,7,123,1000,0.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau1.0_a0.5,student,distilbert-base-uncased,,0.9006578947368421,0.900192044472606,66956548,4.2665887318435125,255.42286682128906,0.950958599611003,3,123,1000,1.0,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau3.0_a0.3,student,distilbert-base-uncased,,0.9006578947368421,0.9003800960228641,66956548,4.9191283993422985,255.42286682128906,0.950958599611003,8,123,1000,3.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau0.5_a0.7,student,distilbert-base-uncased,,0.9005263157894737,0.9001470818014923,66956548,4.817209667817224,255.42286682128906,0.9508196721311476,1,123,1000,0.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau2.5_a0.3,student,distilbert-base-uncased,,0.9005263157894737,0.9001282703436956,66956548,3.9847295983539275,255.42286682128906,0.9508196721311476,8,123,1000,2.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau1.5_a0.9,student,distilbert-base-uncased,,0.9003947368421052,0.9000107504669472,66956548,3.1230545311700553,255.42286682128906,0.9506807446512919,2,123,1000,1.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau1.5_a0.9,student,distilbert-base-uncased,,0.9003947368421052,0.8998863262172994,66956548,3.7550943336100318,255.42286682128906,0.9506807446512919,3,123,1000,1.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau2.5_a0.9,student,distilbert-base-uncased,,0.9003947368421052,0.9001927174370516,66956548,3.9436949349086112,255.42286682128906,0.9506807446512919,6,123,1000,2.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau3.0_a0.1,student,distilbert-base-uncased,,0.9002631578947369,0.9000543564826952,66956548,5.165015132903743,255.42286682128906,0.9505418171714365,7,123,1000,3.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau1.0_a0.1,student,distilbert-base-uncased,,0.9001315789473684,0.8997374509197634,66956548,3.7079541332786903,255.42286682128906,0.9504028896915809,3,123,1000,1.0,0.1,5,2e-05,8,128
